order_id,return_flag,return_reason
42352,Yes,Customer Changed Mind
148853,Yes,Wrong Item
122523,Yes,Customer Changed Mind
57921,Yes,Damaged
4206,Yes,Wrong Item
103398,Yes,Wrong Item
70399,Yes,Customer Changed Mind
151994,Yes,Wrong Item
194695,Yes,Late Delivery
18401,Yes,Wrong Item
145402,Yes,Damaged
47636,Yes,Customer Changed Mind
80869,Yes,Customer Changed Mind
195571,Yes,Customer Changed Mind
67845,Yes,Wrong Item
148501,Yes,Customer Changed Mind
134064,Yes,Customer Changed Mind
159225,Yes,Damaged
6748,Yes,Damaged
148452,Yes,Late Delivery
176442,Yes,Customer Changed Mind
199720,Yes,Wrong Item
146624,Yes,Damaged
151288,Yes,Customer Changed Mind
2097,Yes,Wrong Item
123243,Yes,Damaged
53137,Yes,Damaged
57810,Yes,Late Delivery
143268,Yes,Damaged
73239,Yes,Customer Changed Mind
67357,Yes,Late Delivery
177060,Yes,Damaged
87603,Yes,Late Delivery
81031,Yes,Damaged
106141,Yes,Damaged
13811,Yes,Wrong Item
76598,Yes,Damaged
103838,Yes,Damaged
140621,Yes,Wrong Item
109111,Yes,Customer Changed Mind
100274,Yes,Wrong Item
16659,Yes,Wrong Item
143385,Yes,Customer Changed Mind
153070,Yes,Wrong Item
87912,Yes,Damaged
103390,Yes,Late Delivery
38360,Yes,Late Delivery
11001,Yes,Wrong Item
150668,Yes,Late Delivery
189886,Yes,Damaged
43867,Yes,Wrong Item
120266,Yes,Customer Changed Mind
196077,Yes,Wrong Item
154979,Yes,Wrong Item
165639,Yes,Late Delivery
72113,Yes,Customer Changed Mind
42232,Yes,Damaged
9857,Yes,Customer Changed Mind
90055,Yes,Customer Changed Mind
116796,Yes,Wrong Item
189001,Yes,Wrong Item
29532,Yes,Customer Changed Mind
154535,Yes,Wrong Item
63109,Yes,Wrong Item
73057,Yes,Customer Changed Mind
681,Yes,Customer Changed Mind
43096,Yes,Wrong Item
190268,Yes,Late Delivery
121332,Yes,Damaged
136463,Yes,Wrong Item
157790,Yes,Damaged
73001,Yes,Customer Changed Mind
136842,Yes,Damaged
109597,Yes,Damaged
49711,Yes,Late Delivery
66482,Yes,Damaged
49119,Yes,Late Delivery
118510,Yes,Wrong Item
139039,Yes,Customer Changed Mind
27156,Yes,Late Delivery
184300,Yes,Wrong Item
62349,Yes,Customer Changed Mind
40919,Yes,Damaged
101480,Yes,Late Delivery
67983,Yes,Wrong Item
127128,Yes,Wrong Item
86625,Yes,Wrong Item
58239,Yes,Damaged
131983,Yes,Wrong Item
76793,Yes,Damaged
186126,Yes,Late Delivery
40282,Yes,Late Delivery
106583,Yes,Damaged
59731,Yes,Wrong Item
122575,Yes,Wrong Item
158873,Yes,Wrong Item
6664,Yes,Wrong Item
150651,Yes,Wrong Item
83830,Yes,Wrong Item
32934,Yes,Late Delivery
124388,Yes,Wrong Item
176467,Yes,Wrong Item
12651,Yes,Damaged
92832,Yes,Late Delivery
64582,Yes,Wrong Item
26445,Yes,Late Delivery
184126,Yes,Customer Changed Mind
120256,Yes,Customer Changed Mind
136312,Yes,Late Delivery
181005,Yes,Late Delivery
191397,Yes,Customer Changed Mind
80609,Yes,Wrong Item
123422,Yes,Wrong Item
165781,Yes,Wrong Item
143335,Yes,Damaged
57447,Yes,Wrong Item
175529,Yes,Wrong Item
10213,Yes,Late Delivery
191306,Yes,Wrong Item
28180,Yes,Wrong Item
147750,Yes,Customer Changed Mind
728,Yes,Wrong Item
135352,Yes,Wrong Item
5898,Yes,Damaged
121198,Yes,Customer Changed Mind
80372,Yes,Damaged
154571,Yes,Late Delivery
153308,Yes,Damaged
188436,Yes,Wrong Item
94477,Yes,Wrong Item
100708,Yes,Customer Changed Mind
79350,Yes,Wrong Item
14478,Yes,Late Delivery
168912,Yes,Customer Changed Mind
89522,Yes,Wrong Item
52529,Yes,Late Delivery
13855,Yes,Customer Changed Mind
161576,Yes,Damaged
34180,Yes,Damaged
192887,Yes,Customer Changed Mind
66136,Yes,Late Delivery
40843,Yes,Customer Changed Mind
168152,Yes,Late Delivery
165805,Yes,Wrong Item
133711,Yes,Customer Changed Mind
151676,Yes,Late Delivery
149081,Yes,Wrong Item
25752,Yes,Customer Changed Mind
166655,Yes,Customer Changed Mind
151077,Yes,Damaged
80292,Yes,Late Delivery
66330,Yes,Customer Changed Mind
80292,Yes,Customer Changed Mind
49148,Yes,Wrong Item
38504,Yes,Damaged
123406,Yes,Wrong Item
144802,Yes,Damaged
160057,Yes,Customer Changed Mind
70277,Yes,Wrong Item
194872,Yes,Late Delivery
46009,Yes,Customer Changed Mind
196722,Yes,Wrong Item
182942,Yes,Customer Changed Mind
122102,Yes,Wrong Item
20636,Yes,Late Delivery
96760,Yes,Damaged
20816,Yes,Customer Changed Mind
195516,Yes,Wrong Item
32092,Yes,Late Delivery
34696,Yes,Customer Changed Mind
188701,Yes,Late Delivery
122056,Yes,Late Delivery
111682,Yes,Customer Changed Mind
13466,Yes,Late Delivery
52031,Yes,Customer Changed Mind
42536,Yes,Customer Changed Mind
180164,Yes,Late Delivery
99997,Yes,Late Delivery
134926,Yes,Wrong Item
20301,Yes,Late Delivery
194425,Yes,Late Delivery
24085,Yes,Damaged
11468,Yes,Wrong Item
190139,Yes,Wrong Item
153141,Yes,Wrong Item
199179,Yes,Wrong Item
87943,Yes,Late Delivery
134527,Yes,Late Delivery
51750,Yes,Customer Changed Mind
13129,Yes,Wrong Item
129032,Yes,Late Delivery
162164,Yes,Wrong Item
77190,Yes,Customer Changed Mind
189647,Yes,Late Delivery
105909,Yes,Damaged
9859,Yes,Customer Changed Mind
81832,Yes,Customer Changed Mind
127511,Yes,Damaged
25521,Yes,Damaged
138524,Yes,Customer Changed Mind
40293,Yes,Damaged
50285,Yes,Wrong Item
198843,Yes,Damaged
32820,Yes,Damaged
15370,Yes,Customer Changed Mind
147213,Yes,Late Delivery
4475,Yes,Customer Changed Mind
60745,Yes,Damaged
116279,Yes,Customer Changed Mind
145280,Yes,Wrong Item
53971,Yes,Customer Changed Mind
7446,Yes,Late Delivery
26964,Yes,Customer Changed Mind
3349,Yes,Wrong Item
111831,Yes,Customer Changed Mind
88032,Yes,Damaged
178107,Yes,Damaged
109697,Yes,Wrong Item
104212,Yes,Wrong Item
73738,Yes,Customer Changed Mind
18007,Yes,Late Delivery
74849,Yes,Damaged
153845,Yes,Late Delivery
48459,Yes,Customer Changed Mind
40259,Yes,Damaged
102384,Yes,Customer Changed Mind
110920,Yes,Customer Changed Mind
1235,Yes,Late Delivery
197147,Yes,Damaged
190831,Yes,Late Delivery
11303,Yes,Damaged
150044,Yes,Customer Changed Mind
55351,Yes,Damaged
174128,Yes,Wrong Item
156230,Yes,Wrong Item
59050,Yes,Customer Changed Mind
138715,Yes,Customer Changed Mind
185434,Yes,Customer Changed Mind
154529,Yes,Customer Changed Mind
47954,Yes,Damaged
128268,Yes,Late Delivery
70991,Yes,Damaged
86855,Yes,Late Delivery
170646,Yes,Customer Changed Mind
135741,Yes,Customer Changed Mind
191351,Yes,Wrong Item
173992,Yes,Wrong Item
154405,Yes,Customer Changed Mind
121204,Yes,Late Delivery
108577,Yes,Wrong Item
21412,Yes,Damaged
6685,Yes,Customer Changed Mind
15372,Yes,Wrong Item
88854,Yes,Late Delivery
68785,Yes,Late Delivery
158138,Yes,Customer Changed Mind
79921,Yes,Wrong Item
168655,Yes,Late Delivery
66960,Yes,Damaged
164485,Yes,Wrong Item
139651,Yes,Damaged
134802,Yes,Late Delivery
133079,Yes,Customer Changed Mind
79268,Yes,Wrong Item
61461,Yes,Customer Changed Mind
69358,Yes,Damaged
4049,Yes,Late Delivery
132532,Yes,Late Delivery
91289,Yes,Customer Changed Mind
85830,Yes,Customer Changed Mind
2968,Yes,Wrong Item
109798,Yes,Customer Changed Mind
149118,Yes,Damaged
136408,Yes,Damaged
33249,Yes,Late Delivery
22478,Yes,Damaged
30580,Yes,Wrong Item
136575,Yes,Customer Changed Mind
144715,Yes,Customer Changed Mind
38635,Yes,Wrong Item
73669,Yes,Late Delivery
131737,Yes,Damaged
188775,Yes,Late Delivery
14221,Yes,Wrong Item
26319,Yes,Damaged
16096,Yes,Late Delivery
112771,Yes,Late Delivery
2848,Yes,Damaged
152998,Yes,Wrong Item
123679,Yes,Customer Changed Mind
119872,Yes,Wrong Item
163006,Yes,Late Delivery
56923,Yes,Late Delivery
33391,Yes,Damaged
79989,Yes,Damaged
70857,Yes,Wrong Item
73188,Yes,Wrong Item
52118,Yes,Customer Changed Mind
21172,Yes,Damaged
23044,Yes,Wrong Item
56915,Yes,Late Delivery
92879,Yes,Damaged
93865,Yes,Damaged
166260,Yes,Wrong Item
132892,Yes,Late Delivery
2825,Yes,Late Delivery
152455,Yes,Late Delivery
75319,Yes,Customer Changed Mind
143366,Yes,Damaged
82604,Yes,Wrong Item
12924,Yes,Customer Changed Mind
152668,Yes,Customer Changed Mind
21852,Yes,Late Delivery
101061,Yes,Wrong Item
72176,Yes,Wrong Item
64415,Yes,Customer Changed Mind
71758,Yes,Damaged
121266,Yes,Late Delivery
13312,Yes,Late Delivery
82681,Yes,Wrong Item
176401,Yes,Customer Changed Mind
33047,Yes,Customer Changed Mind
34457,Yes,Late Delivery
192532,Yes,Damaged
67351,Yes,Wrong Item
88267,Yes,Damaged
162226,Yes,Late Delivery
53147,Yes,Late Delivery
7827,Yes,Damaged
99122,Yes,Late Delivery
22924,Yes,Damaged
53114,Yes,Customer Changed Mind
38368,Yes,Wrong Item
28965,Yes,Damaged
17301,Yes,Customer Changed Mind
179549,Yes,Wrong Item
131838,Yes,Late Delivery
55928,Yes,Damaged
70313,Yes,Damaged
165567,Yes,Wrong Item
67826,Yes,Late Delivery
88168,Yes,Damaged
136852,Yes,Damaged
171199,Yes,Customer Changed Mind
198497,Yes,Damaged
139605,Yes,Customer Changed Mind
128278,Yes,Damaged
5024,Yes,Late Delivery
8144,Yes,Late Delivery
102634,Yes,Wrong Item
155910,Yes,Customer Changed Mind
54890,Yes,Wrong Item
107783,Yes,Wrong Item
126117,Yes,Late Delivery
189254,Yes,Damaged
95111,Yes,Wrong Item
70850,Yes,Customer Changed Mind
47835,Yes,Late Delivery
118564,Yes,Damaged
126510,Yes,Damaged
148443,Yes,Wrong Item
38902,Yes,Customer Changed Mind
56417,Yes,Customer Changed Mind
198186,Yes,Customer Changed Mind
160217,Yes,Damaged
104443,Yes,Damaged
110533,Yes,Wrong Item
112817,Yes,Late Delivery
155580,Yes,Late Delivery
196285,Yes,Wrong Item
179608,Yes,Wrong Item
170232,Yes,Late Delivery
73915,Yes,Wrong Item
66241,Yes,Damaged
102978,Yes,Late Delivery
177555,Yes,Damaged
138256,Yes,Damaged
30022,Yes,Damaged
128853,Yes,Customer Changed Mind
133745,Yes,Customer Changed Mind
57934,Yes,Damaged
43544,Yes,Damaged
133255,Yes,Late Delivery
165595,Yes,Wrong Item
127992,Yes,Damaged
38000,Yes,Damaged
151724,Yes,Late Delivery
104287,Yes,Wrong Item
196583,Yes,Customer Changed Mind
115959,Yes,Late Delivery
174500,Yes,Wrong Item
14215,Yes,Late Delivery
196475,Yes,Damaged
123193,Yes,Customer Changed Mind
9092,Yes,Damaged
111229,Yes,Customer Changed Mind
159591,Yes,Wrong Item
49436,Yes,Late Delivery
130224,Yes,Late Delivery
64322,Yes,Damaged
35258,Yes,Wrong Item
2550,Yes,Late Delivery
18367,Yes,Customer Changed Mind
55975,Yes,Late Delivery
531,Yes,Damaged
129346,Yes,Wrong Item
23152,Yes,Damaged
140969,Yes,Damaged
109991,Yes,Late Delivery
117997,Yes,Damaged
31436,Yes,Late Delivery
4462,Yes,Late Delivery
102126,Yes,Wrong Item
110461,Yes,Damaged
112587,Yes,Wrong Item
24930,Yes,Customer Changed Mind
196815,Yes,Wrong Item
36244,Yes,Late Delivery
81206,Yes,Wrong Item
96068,Yes,Late Delivery
170295,Yes,Damaged
191520,Yes,Customer Changed Mind
159154,Yes,Damaged
179000,Yes,Damaged
102228,Yes,Damaged
77202,Yes,Customer Changed Mind
15125,Yes,Wrong Item
2829,Yes,Late Delivery
105007,Yes,Late Delivery
176635,Yes,Late Delivery
183865,Yes,Wrong Item
197241,Yes,Damaged
110438,Yes,Wrong Item
174923,Yes,Customer Changed Mind
50992,Yes,Wrong Item
62970,Yes,Damaged
14737,Yes,Customer Changed Mind
63900,Yes,Wrong Item
89374,Yes,Damaged
192482,Yes,Late Delivery
34605,Yes,Damaged
167974,Yes,Wrong Item
178756,Yes,Late Delivery
187646,Yes,Wrong Item
68318,Yes,Late Delivery
120099,Yes,Wrong Item
84834,Yes,Customer Changed Mind
38538,Yes,Wrong Item
160503,Yes,Wrong Item
105735,Yes,Late Delivery
49102,Yes,Late Delivery
199293,Yes,Wrong Item
108075,Yes,Damaged
125550,Yes,Damaged
20743,Yes,Late Delivery
193788,Yes,Wrong Item
130771,Yes,Customer Changed Mind
95194,Yes,Customer Changed Mind
57233,Yes,Wrong Item
192835,Yes,Late Delivery
7191,Yes,Late Delivery
112460,Yes,Customer Changed Mind
158863,Yes,Late Delivery
45998,Yes,Damaged
59826,Yes,Customer Changed Mind
148027,Yes,Late Delivery
141378,Yes,Wrong Item
90955,Yes,Wrong Item
123541,Yes,Wrong Item
133262,Yes,Customer Changed Mind
103472,Yes,Customer Changed Mind
83997,Yes,Damaged
88609,Yes,Wrong Item
83562,Yes,Damaged
139112,Yes,Damaged
87745,Yes,Damaged
195549,Yes,Late Delivery
121965,Yes,Late Delivery
32664,Yes,Late Delivery
57046,Yes,Customer Changed Mind
120587,Yes,Damaged
155648,Yes,Damaged
135970,Yes,Customer Changed Mind
75252,Yes,Customer Changed Mind
127493,Yes,Wrong Item
180672,Yes,Damaged
92954,Yes,Late Delivery
11418,Yes,Damaged
119859,Yes,Wrong Item
108774,Yes,Late Delivery
154742,Yes,Wrong Item
54567,Yes,Damaged
181208,Yes,Wrong Item
139101,Yes,Customer Changed Mind
199007,Yes,Damaged
84743,Yes,Wrong Item
79189,Yes,Customer Changed Mind
185381,Yes,Late Delivery
57262,Yes,Damaged
139513,Yes,Customer Changed Mind
107986,Yes,Customer Changed Mind
112626,Yes,Damaged
146348,Yes,Wrong Item
114082,Yes,Late Delivery
129959,Yes,Wrong Item
9858,Yes,Late Delivery
19612,Yes,Late Delivery
62985,Yes,Damaged
81461,Yes,Customer Changed Mind
145269,Yes,Damaged
53364,Yes,Damaged
153549,Yes,Damaged
99947,Yes,Damaged
84972,Yes,Customer Changed Mind
146835,Yes,Wrong Item
126716,Yes,Late Delivery
173616,Yes,Wrong Item
116238,Yes,Customer Changed Mind
197492,Yes,Customer Changed Mind
116001,Yes,Customer Changed Mind
168099,Yes,Wrong Item
112760,Yes,Customer Changed Mind
101454,Yes,Damaged
134289,Yes,Damaged
104007,Yes,Wrong Item
107664,Yes,Customer Changed Mind
112353,Yes,Late Delivery
31804,Yes,Late Delivery
146599,Yes,Customer Changed Mind
171011,Yes,Damaged
102628,Yes,Wrong Item
154659,Yes,Customer Changed Mind
85464,Yes,Wrong Item
72885,Yes,Customer Changed Mind
159670,Yes,Damaged
80489,Yes,Customer Changed Mind
52139,Yes,Damaged
68275,Yes,Wrong Item
12137,Yes,Customer Changed Mind
126674,Yes,Damaged
131914,Yes,Wrong Item
79072,Yes,Customer Changed Mind
91050,Yes,Wrong Item
61569,Yes,Late Delivery
33424,Yes,Damaged
58554,Yes,Customer Changed Mind
68879,Yes,Customer Changed Mind
180245,Yes,Customer Changed Mind
34510,Yes,Wrong Item
110988,Yes,Customer Changed Mind
156993,Yes,Damaged
94621,Yes,Customer Changed Mind
78554,Yes,Wrong Item
142767,Yes,Customer Changed Mind
186684,Yes,Customer Changed Mind
81966,Yes,Wrong Item
168008,Yes,Damaged
185390,Yes,Wrong Item
5018,Yes,Late Delivery
41688,Yes,Late Delivery
8758,Yes,Late Delivery
2470,Yes,Customer Changed Mind
172536,Yes,Customer Changed Mind
189270,Yes,Customer Changed Mind
158328,Yes,Damaged
94997,Yes,Wrong Item
100013,Yes,Customer Changed Mind
49609,Yes,Damaged
139120,Yes,Wrong Item
125852,Yes,Late Delivery
105699,Yes,Customer Changed Mind
165790,Yes,Customer Changed Mind
129314,Yes,Wrong Item
74100,Yes,Wrong Item
139980,Yes,Late Delivery
81712,Yes,Wrong Item
5064,Yes,Damaged
136057,Yes,Damaged
94176,Yes,Customer Changed Mind
19163,Yes,Damaged
126255,Yes,Late Delivery
13487,Yes,Late Delivery
113317,Yes,Customer Changed Mind
126502,Yes,Customer Changed Mind
128218,Yes,Wrong Item
68055,Yes,Late Delivery
34381,Yes,Customer Changed Mind
17462,Yes,Damaged
105073,Yes,Wrong Item
70661,Yes,Customer Changed Mind
2712,Yes,Late Delivery
57039,Yes,Damaged
196480,Yes,Wrong Item
160548,Yes,Damaged
5948,Yes,Late Delivery
114624,Yes,Customer Changed Mind
88036,Yes,Damaged
29071,Yes,Customer Changed Mind
194122,Yes,Wrong Item
196572,Yes,Wrong Item
120033,Yes,Customer Changed Mind
184560,Yes,Late Delivery
47346,Yes,Damaged
71548,Yes,Damaged
52737,Yes,Late Delivery
79120,Yes,Damaged
135273,Yes,Damaged
89242,Yes,Wrong Item
178265,Yes,Customer Changed Mind
105174,Yes,Late Delivery
123209,Yes,Customer Changed Mind
96940,Yes,Damaged
70314,Yes,Wrong Item
165929,Yes,Customer Changed Mind
145557,Yes,Damaged
19534,Yes,Wrong Item
171812,Yes,Late Delivery
159593,Yes,Customer Changed Mind
3527,Yes,Damaged
119883,Yes,Customer Changed Mind
104199,Yes,Damaged
122527,Yes,Damaged
193117,Yes,Damaged
48339,Yes,Customer Changed Mind
42272,Yes,Late Delivery
45929,Yes,Late Delivery
1273,Yes,Late Delivery
58959,Yes,Late Delivery
130588,Yes,Late Delivery
124691,Yes,Damaged
102785,Yes,Customer Changed Mind
174565,Yes,Customer Changed Mind
99413,Yes,Damaged
190663,Yes,Customer Changed Mind
161051,Yes,Customer Changed Mind
36355,Yes,Customer Changed Mind
189444,Yes,Customer Changed Mind
198178,Yes,Damaged
180140,Yes,Wrong Item
148790,Yes,Late Delivery
79953,Yes,Wrong Item
15391,Yes,Damaged
152735,Yes,Damaged
4192,Yes,Customer Changed Mind
7868,Yes,Damaged
43559,Yes,Damaged
24657,Yes,Customer Changed Mind
182858,Yes,Wrong Item
115531,Yes,Wrong Item
43678,Yes,Customer Changed Mind
171526,Yes,Customer Changed Mind
9578,Yes,Damaged
155603,Yes,Damaged
74917,Yes,Late Delivery
198436,Yes,Customer Changed Mind
193605,Yes,Wrong Item
37705,Yes,Damaged
68,Yes,Late Delivery
42221,Yes,Wrong Item
62915,Yes,Damaged
171811,Yes,Wrong Item
66857,Yes,Damaged
185402,Yes,Damaged
167338,Yes,Customer Changed Mind
157062,Yes,Damaged
160861,Yes,Damaged
118122,Yes,Wrong Item
189638,Yes,Late Delivery
104171,Yes,Damaged
169546,Yes,Customer Changed Mind
111881,Yes,Damaged
128903,Yes,Wrong Item
140822,Yes,Customer Changed Mind
138718,Yes,Late Delivery
131795,Yes,Damaged
118414,Yes,Wrong Item
154414,Yes,Late Delivery
99494,Yes,Wrong Item
185746,Yes,Damaged
167912,Yes,Late Delivery
28495,Yes,Late Delivery
68768,Yes,Wrong Item
19716,Yes,Damaged
136170,Yes,Wrong Item
42096,Yes,Wrong Item
107588,Yes,Customer Changed Mind
140015,Yes,Damaged
191066,Yes,Late Delivery
197018,Yes,Damaged
81791,Yes,Customer Changed Mind
153644,Yes,Customer Changed Mind
116951,Yes,Wrong Item
52876,Yes,Damaged
22175,Yes,Customer Changed Mind
164065,Yes,Damaged
30507,Yes,Wrong Item
107407,Yes,Customer Changed Mind
51609,Yes,Damaged
195572,Yes,Damaged
58987,Yes,Late Delivery
182075,Yes,Damaged
34556,Yes,Customer Changed Mind
169750,Yes,Late Delivery
197563,Yes,Customer Changed Mind
56215,Yes,Late Delivery
57140,Yes,Wrong Item
7539,Yes,Damaged
132189,Yes,Damaged
176790,Yes,Customer Changed Mind
158821,Yes,Damaged
128963,Yes,Late Delivery
36597,Yes,Damaged
27023,Yes,Damaged
34959,Yes,Damaged
133814,Yes,Late Delivery
74531,Yes,Customer Changed Mind
174926,Yes,Late Delivery
128631,Yes,Damaged
107548,Yes,Wrong Item
153826,Yes,Late Delivery
67498,Yes,Damaged
70215,Yes,Wrong Item
96141,Yes,Damaged
177901,Yes,Customer Changed Mind
175041,Yes,Late Delivery
78579,Yes,Damaged
136582,Yes,Customer Changed Mind
34008,Yes,Customer Changed Mind
83970,Yes,Customer Changed Mind
56588,Yes,Wrong Item
91636,Yes,Customer Changed Mind
172056,Yes,Damaged
68360,Yes,Late Delivery
64418,Yes,Wrong Item
189757,Yes,Wrong Item
78774,Yes,Wrong Item
154269,Yes,Wrong Item
108367,Yes,Late Delivery
30802,Yes,Customer Changed Mind
16693,Yes,Late Delivery
38147,Yes,Wrong Item
159151,Yes,Late Delivery
82813,Yes,Wrong Item
30008,Yes,Wrong Item
99044,Yes,Late Delivery
101465,Yes,Late Delivery
55573,Yes,Wrong Item
60296,Yes,Damaged
197890,Yes,Customer Changed Mind
95653,Yes,Late Delivery
98621,Yes,Late Delivery
125748,Yes,Late Delivery
88003,Yes,Customer Changed Mind
174765,Yes,Customer Changed Mind
155413,Yes,Wrong Item
176591,Yes,Wrong Item
38216,Yes,Damaged
7198,Yes,Damaged
170058,Yes,Customer Changed Mind
169185,Yes,Customer Changed Mind
125479,Yes,Late Delivery
166513,Yes,Damaged
34694,Yes,Damaged
163430,Yes,Customer Changed Mind
159558,Yes,Wrong Item
94270,Yes,Late Delivery
152661,Yes,Damaged
85661,Yes,Wrong Item
46946,Yes,Wrong Item
170935,Yes,Customer Changed Mind
559,Yes,Customer Changed Mind
26452,Yes,Customer Changed Mind
90428,Yes,Wrong Item
190615,Yes,Late Delivery
94420,Yes,Late Delivery
139454,Yes,Customer Changed Mind
128216,Yes,Late Delivery
104620,Yes,Late Delivery
103101,Yes,Damaged
27493,Yes,Wrong Item
49388,Yes,Customer Changed Mind
160319,Yes,Late Delivery
177646,Yes,Late Delivery
154541,Yes,Late Delivery
10271,Yes,Damaged
43340,Yes,Late Delivery
37217,Yes,Customer Changed Mind
123653,Yes,Damaged
99938,Yes,Damaged
120479,Yes,Wrong Item
176082,Yes,Damaged
187409,Yes,Wrong Item
121359,Yes,Customer Changed Mind
46561,Yes,Customer Changed Mind
121690,Yes,Late Delivery
197620,Yes,Late Delivery
155211,Yes,Wrong Item
172009,Yes,Late Delivery
85366,Yes,Late Delivery
94060,Yes,Wrong Item
32772,Yes,Late Delivery
165037,Yes,Damaged
130590,Yes,Wrong Item
178077,Yes,Wrong Item
129320,Yes,Late Delivery
72592,Yes,Customer Changed Mind
17880,Yes,Damaged
129760,Yes,Customer Changed Mind
193788,Yes,Damaged
84163,Yes,Late Delivery
5357,Yes,Customer Changed Mind
156799,Yes,Late Delivery
106258,Yes,Damaged
189570,Yes,Customer Changed Mind
51935,Yes,Customer Changed Mind
118467,Yes,Customer Changed Mind
112737,Yes,Wrong Item
33956,Yes,Damaged
197329,Yes,Damaged
55240,Yes,Late Delivery
195106,Yes,Customer Changed Mind
136405,Yes,Damaged
13642,Yes,Damaged
126292,Yes,Customer Changed Mind
133223,Yes,Damaged
9617,Yes,Wrong Item
133238,Yes,Wrong Item
69748,Yes,Wrong Item
22074,Yes,Customer Changed Mind
141536,Yes,Wrong Item
69170,Yes,Late Delivery
51569,Yes,Damaged
103489,Yes,Customer Changed Mind
157818,Yes,Late Delivery
33520,Yes,Wrong Item
65772,Yes,Late Delivery
192452,Yes,Customer Changed Mind
4993,Yes,Damaged
101043,Yes,Damaged
112917,Yes,Damaged
148174,Yes,Damaged
192587,Yes,Damaged
111092,Yes,Wrong Item
117055,Yes,Damaged
10991,Yes,Wrong Item
91888,Yes,Late Delivery
168402,Yes,Damaged
123729,Yes,Customer Changed Mind
22442,Yes,Late Delivery
90043,Yes,Damaged
82476,Yes,Damaged
40063,Yes,Late Delivery
126491,Yes,Wrong Item
194202,Yes,Late Delivery
67505,Yes,Wrong Item
195974,Yes,Late Delivery
94461,Yes,Damaged
15576,Yes,Damaged
89133,Yes,Damaged
91910,Yes,Customer Changed Mind
21258,Yes,Late Delivery
21740,Yes,Late Delivery
17417,Yes,Customer Changed Mind
63505,Yes,Late Delivery
91164,Yes,Wrong Item
62079,Yes,Late Delivery
176289,Yes,Late Delivery
133609,Yes,Late Delivery
94823,Yes,Customer Changed Mind
173869,Yes,Damaged
198693,Yes,Customer Changed Mind
193306,Yes,Customer Changed Mind
49115,Yes,Late Delivery
62613,Yes,Damaged
5985,Yes,Wrong Item
87960,Yes,Late Delivery
34757,Yes,Customer Changed Mind
